,chr_loc,start,stop,name,prom_lengths
4780,14.0,306980.0,305070.0,YNL176C,884.0
4781,14.0,304615.0,303686.0,MRPL22,748.0
4782,14.0,302680.0,303402.0,RPS3,1016.0
4784,14.0,300649.0,299654.0,RHO5,1015.0
4785,14.0,298335.0,299558.0,YNL181W,773.0
4786,14.0,297627.0,295960.0,IPI3,754.0
4787,14.0,295509.0,293137.0,NPR1,904.0
4788,14.0,292883.0,292557.0,YNL184C,700.0
4789,14.0,292669.0,292193.0,MRPL19,797.0
4790,14.0,289498.0,291876.0,UBP10,889.0
4791,14.0,287994.0,289067.0,SWT21,903.0
4792,14.0,286308.0,287609.0,KAR1,783.0
4793,14.0,284260.0,285888.0,SRP1,1200.0
4794,14.0,282395.0,283009.0,YNL190W,973.0
4795,14.0,280432.0,281505.0,DUG3,764.0
4796,14.0,276502.0,279897.0,CHS1,1200.0
4798,14.0,273615.0,272710.0,YNL194C,1200.0
4799,14.0,272308.0,271523.0,YNL195C,700.0
4800,14.0,271171.0,270275.0,SLZ1,700.0
4801,14.0,269593.0,267608.0,WHI3,1038.0
4803,14.0,266530.0,264926.0,GCR2,1077.0
4804,14.0,264453.0,263713.0,YNL200C,804.0
4805,14.0,263203.0,260627.0,PSY2,971.0
4806,14.0,259578.0,260456.0,SPS19,722.0
4808,14.0,259277.0,258375.0,SPS18,700.0
4810,14.0,258155.0,256788.0,RTT106,707.0
4811,14.0,255353.0,256630.0,RIO2,826.0
4812,14.0,254418.0,255017.0,YNL208W,739.0
4813,14.0,252059.0,253900.0,SSB2,740.0
4814,14.0,250931.0,251743.0,MER1,700.0
4815,14.0,250315.0,250055.0,YNL211C,765.0
4816,14.0,247461.0,249809.0,VID27,769.0
4817,14.0,247104.0,246460.0,RRG9,795.0
4818,14.0,245617.0,246216.0,PEX17,721.0
4819,14.0,244468.0,245430.0,IES2,799.0
4820,14.0,241689.0,244172.0,RAP1,796.0
4821,14.0,240331.0,241311.0,YNL217W,730.0
4822,14.0,238238.0,240001.0,MGS1,724.0
4823,14.0,237663.0,235996.0,ALG9,846.0
4824,14.0,234413.0,235714.0,ADE12,791.0
4825,14.0,233695.0,231068.0,POP1,750.0
4826,14.0,229094.0,229714.0,SSU72,737.0
4827,14.0,227370.0,228854.0,ATG4,702.0
4828,14.0,227099.0,224796.0,SQS1,791.0
4829,14.0,224469.0,222724.0,CNM67,745.0
4831,14.0,222431.0,220659.0,JJJ1,750.0
4833,14.0,220201.0,219137.0,URE2,911.0
4834,14.0,218662.0,217523.0,ELA1,764.0
4835,14.0,217042.0,215987.0,PDR16,848.0
4836,14.0,214923.0,215801.0,CSL4,743.0
4837,14.0,211922.0,214600.0,BNI4,880.0
4838,14.0,210233.0,211513.0,YNL234W,743.0
4840,14.0,206930.0,209854.0,SIN4,742.0
4841,14.0,205188.0,206567.0,YTP1,748.0
4842,14.0,202428.0,204872.0,KEX2,966.0
4843,14.0,200569.0,201933.0,LAP3,804.0
4844,14.0,199977.0,198502.0,NAR1,717.0
4845,14.0,197943.0,196426.0,ZWF1,815.0
4846,14.0,191324.0,196102.0,ATG2,816.0
4847,14.0,188051.0,190957.0,SLA2,757.0
4848,14.0,187496.0,187170.0,SUI1,733.0
4849,14.0,186885.0,186346.0,CWC25,719.0
4850,14.0,185460.0,186349.0,VPS75,721.0
4851,14.0,182875.0,185178.0,YNL247W,718.0
4852,14.0,182608.0,181361.0,RPA49,740.0
4853,14.0,181022.0,179394.0,MPA43,711.0
4854,14.0,175410.0,179348.0,RAD50,723.0
4855,14.0,174315.0,172588.0,NRD1,972.0
4856,14.0,172286.0,171441.0,MRPL17,718.0
4857,14.0,170018.0,171286.0,TEX1,732.0
4858,14.0,169248.0,168043.0,RTC4,750.0
4859,14.0,167790.0,167329.0,GIS2,726.0
4860,14.0,164623.0,167097.0,FOL1,769.0
4861,14.0,164320.0,160631.0,SIP3,767.0
4862,14.0,160373.0,158109.0,DSL1,708.0
4863,14.0,157865.0,157644.0,ATX1,725.0
4864,14.0,157455.0,156859.0,YNL260C,700.0
4865,14.0,155100.0,156539.0,ORC5,758.0
4866,14.0,148212.0,154880.0,POL2,718.0
4867,14.0,147840.0,146896.0,YIF1,843.0
4868,14.0,146615.0,145563.0,PDR17,710.0
4869,14.0,145281.0,144280.0,IST1,721.0
4871,14.0,140878.0,144078.0,PIK1,808.0
4872,14.0,138550.0,140385.0,LYP1,756.0
4873,14.0,137699.0,138094.0,BSC4,700.0
4874,14.0,137661.0,135940.0,ALP1,886.0
4875,14.0,135383.0,129522.0,BNI1,987.0
4876,14.0,129084.0,126805.0,SEC2,796.0
4877,14.0,122883.0,126599.0,TOF1,740.0
4878,14.0,122170.0,121118.0,GOR1,753.0
4879,14.0,119268.0,120998.0,BOR1,717.0
4881,14.0,117349.0,118809.0,MET2,896.0
4882,14.0,113271.0,116453.0,CAF120,816.0
4883,14.0,110917.0,112902.0,PRM1,700.0
4884,14.0,110411.0,109095.0,ERG24,771.0
4885,14.0,108467.0,108928.0,HCH1,744.0
4886,14.0,107687.0,108274.0,POP3,742.0
4887,14.0,106695.0,105184.0,WSC2,1072.0
4888,14.0,104102.0,103134.0,MRPL10,702.0
4890,14.0,95223.0,96080.0,CUS2,806.0
4891,14.0,91994.0,94801.0,SEC21,890.0
4892,14.0,90303.0,91424.0,CAF40,838.0
4893,14.0,87897.0,88736.0,PCL1,776.0
4894,14.0,86218.0,87240.0,RFC3,711.0
4895,14.0,85815.0,84169.0,MID1,914.0
4896,14.0,82806.0,84017.0,PUS4,714.0
4897,14.0,80640.0,82541.0,MSB3,764.0
4898,14.0,80260.0,78659.0,RIM21,873.0
4899,14.0,76946.0,78520.0,YNL295W,837.0
4901,14.0,76583.0,71673.0,MON2,740.0
4902,14.0,68915.0,71443.0,CLA4,892.0
4903,14.0,66517.0,68445.0,TRF5,783.0
4904,14.0,65744.0,66052.0,TOS6,792.0
4905,14.0,64562.0,63570.0,RPL18B,724.0
4906,14.0,62943.0,61958.0,RPS19B,726.0
4908,14.0,60297.0,61550.0,YPT11,750.0
4909,14.0,59791.0,58898.0,YNL305C,731.0
4910,14.0,58155.0,58808.0,MRPS18,730.0
4911,14.0,57573.0,56446.0,MCK1,866.0
4912,14.0,55897.0,54122.0,KRI1,737.0
4913,14.0,52662.0,53924.0,STB1,765.0
4914,14.0,52431.0,51907.0,ZIM17,732.0
4915,14.0,51688.0,49397.0,SKP2,707.0
4916,14.0,48287.0,49216.0,RFA2,739.0
4917,14.0,48022.0,45308.0,EMW1,723.0
4918,14.0,44447.0,45214.0,DAL82,730.0
4919,14.0,44280.0,43324.0,ATP11,702.0
4920,14.0,43075.0,42071.0,PHA2,756.0
4921,14.0,40619.0,42016.0,PFS2,710.0
4922,14.0,40329.0,38707.0,HXT14,700.0
4925,14.0,34696.0,37422.0,VNX1,722.0
4926,14.0,34235.0,33294.0,KRE1,727.0
4927,14.0,31944.0,33188.0,LEM3,754.0
4929,14.0,31378.0,28739.0,FIG4,718.0
4930,14.0,28347.0,27337.0,PFA3,737.0
4931,14.0,24048.0,27173.0,EGT2,731.0
4932,14.0,23274.0,22834.0,MDJ2,771.0
4933,14.0,22633.0,19541.0,PEX6,700.0
4934,14.0,19302.0,18001.0,RPD3,755.0
4935,14.0,17248.0,16118.0,AAD14,864.0
4936,14.0,14832.0,15854.0,THI12,700.0
4937,14.0,13267.0,14163.0,SNZ2,768.0
4938,14.0,12876.0,12208.0,SNO2,747.0
4939,14.0,11452.0,12129.0,DDI3,1200.0
4940,14.0,8330.0,9475.0,COS1,1116.0
4944,14.0,631061.0,629622.0,CIT1,826.0
4945,14.0,633856.0,633008.0,ATO2,746.0
4946,14.0,635297.0,634344.0,RPC34,725.0
4947,14.0,635943.0,636383.0,SWM2,726.0
4949,14.0,636986.0,638854.0,VPS27,730.0
4950,14.0,640114.0,639182.0,ATG3,740.0
4951,14.0,640396.0,642381.0,LRO1,760.0
4952,14.0,642690.0,643439.0,NRM1,767.0
4953,14.0,643744.0,644193.0,CSE2,742.0
4954,14.0,646950.0,644320.0,PRP2,713.0
4955,14.0,647432.0,648937.0,URK1,793.0
4956,14.0,651712.0,649028.0,PHO91,837.0
4958,14.0,653387.0,654541.0,SMM1,838.0
4959,14.0,661374.0,654673.0,ACC1,1234.0
4960,14.0,662913.0,663581.0,TIM23,884.0
4961,14.0,664270.0,664944.0,AIM38,747.0
4962,14.0,665339.0,667267.0,ARE2,741.0
4963,14.0,668222.0,667410.0,ATP23,1200.0
4965,14.0,670193.0,669774.0,MRPL50,725.0
4966,14.0,670418.0,672118.0,SNF12,750.0
4967,14.0,672409.0,672969.0,MPP6,719.0
4969,14.0,674689.0,673274.0,SEC12,736.0
4970,14.0,674923.0,675876.0,BUD17,751.0
4971,14.0,676177.0,677103.0,CPR8,771.0
4973,14.0,678799.0,680454.0,ALG12,1200.0
4974,14.0,685433.0,680694.0,SSK2,985.0
4975,14.0,686010.0,687116.0,PPG1,819.0
4976,14.0,687635.0,689998.0,ABZ1,706.0
4977,14.0,690321.0,691286.0,SOL1,810.0
4978,14.0,694047.0,693019.0,ARC35,720.0
4979,14.0,694822.0,694361.0,MRPS12,710.0
4980,14.0,695327.0,695052.0,RSM19,731.0
4981,14.0,695595.0,697484.0,DBP6,711.0
4982,14.0,699431.0,697614.0,ZRG17,741.0
4983,14.0,699690.0,700460.0,YNR040W,706.0
4984,14.0,701659.0,700541.0,COQ2,730.0
4986,14.0,701895.0,703085.0,MVD1,730.0
4987,14.0,703699.0,705876.0,AGA1,700.0
4988,14.0,706139.0,707608.0,PET494,732.0
4989,14.0,707788.0,708195.0,TRM112,741.0
4990,14.0,708523.0,711204.0,FPK1,765.0
4991,14.0,711630.0,712811.0,YNR048W,757.0
4992,14.0,713655.0,713023.0,MSO1,725.0
4993,14.0,715388.0,714048.0,LYS9,1200.0
4994,14.0,718327.0,716780.0,BRE5,1441.0
4995,14.0,720647.0,719346.0,POP2,784.0
4996,14.0,723112.0,721120.0,NOG2,734.0
4997,14.0,724306.0,723356.0,ESF2,1200.0
4998,14.0,730186.0,728426.0,HOL1,1200.0
4999,14.0,733303.0,731618.0,BIO5,700.0
5000,14.0,734069.0,733356.0,BIO4,700.0
5001,14.0,734291.0,735733.0,BIO3,972.0
5002,14.0,736803.0,738545.0,MNT4,1070.0
5003,14.0,739951.0,742110.0,FRE4,1200.0
5004,14.0,743540.0,742881.0,YNR061C,819.0
5005,14.0,745343.0,744360.0,YNR062C,800.0
5006,14.0,746943.0,748766.0,YNR063W,800.0
5007,14.0,750008.0,749136.0,YNR064C,724.0
5008,14.0,753700.0,750350.0,YNR065C,700.0
5009,14.0,755035.0,753725.0,YNR066C,710.0
5010,14.0,759099.0,755746.0,DSE4,1200.0
5012,14.0,762592.0,761123.0,BSC5,1200.0
5013,14.0,765375.0,769376.0,PDR18,1613.0
5014,14.0,771468.0,770440.0,YNR071C,700.0
5015,14.0,772657.0,774351.0,HXT17,700.0
5016,14.0,776300.0,774792.0,YNR073C,1200.0
5017,14.0,778738.0,777602.0,AIF1,838.0
5018,14.0,779916.0,781040.0,COS10,716.0
5019,14.0,781918.0,782280.0,PAU6,878.0
5021,15.0,325249.0,326130.0,PHO80,1144.0
5022,15.0,324364.0,323411.0,IZH2,707.0
5023,15.0,322994.0,321858.0,PFA4,719.0
5024,15.0,316938.0,321548.0,SIN3,909.0
5025,15.0,316175.0,315813.0,RPB11,725.0
5026,15.0,315387.0,313078.0,TOP1,729.0
5027,15.0,312367.0,311342.0,CSI2,784.0
5028,15.0,310312.0,310935.0,COQ10,735.0
5029,15.0,310139.0,309324.0,MDM12,750.0
5030,15.0,307938.0,309041.0,RCL1,747.0
5031,15.0,305349.0,307409.0,PLB3,1442.0
5032,15.0,303983.0,303579.0,HTZ1,805.0
5033,15.0,303035.0,301380.0,HRD1,859.0
5035,15.0,297078.0,298838.0,IRC10,1367.0
5036,15.0,296120.0,294777.0,CMK2,759.0
5037,15.0,292529.0,294673.0,ESC8,787.0
5038,15.0,292074.0,290881.0,TLG2,765.0
5039,15.0,288898.0,290553.0,YOL019W,842.0
5040,15.0,286172.0,287950.0,TAT2,839.0
5041,15.0,285426.0,282421.0,DIS3,736.0
5042,15.0,281498.0,280272.0,TSR4,738.0
5043,15.0,278056.0,280086.0,IFM1,712.0
5045,15.0,274957.0,276939.0,LAG2,757.0
5046,15.0,274353.0,274012.0,MIM1,712.0
5047,15.0,273724.0,272003.0,MDM38,716.0
5048,15.0,271370.0,270633.0,YAP7,917.0
5050,15.0,268187.0,269641.0,GAS5,754.0
5051,15.0,267529.0,266264.0,SIL1,761.0
5052,15.0,265429.0,266169.0,OPI10,785.0
5053,15.0,263475.0,265085.0,MSE1,758.0
5054,15.0,259923.0,263204.0,SMC5,893.0
5056,15.0,256745.0,259030.0,YOL036W,1093.0
5058,15.0,255337.0,256101.0,PRE6,740.0
5059,15.0,254297.0,254617.0,RPP2A,786.0
5060,15.0,253577.0,253149.0,RPS15,752.0
5061,15.0,252646.0,251267.0,NOP12,745.0
5062,15.0,249825.0,250916.0,NGL1,764.0
5063,15.0,249534.0,248392.0,NTG2,783.0
5064,15.0,247150.0,248301.0,PEX15,761.0
5065,15.0,243497.0,246802.0,PSK2,1165.0
5067,15.0,242747.0,241614.0,YOL047C,700.0
5068,15.0,241310.0,240204.0,RRT8,766.0
5069,15.0,238619.0,240094.0,GSH2,749.0
5071,15.0,234940.0,238185.0,GAL11,883.0
5072,15.0,233636.0,232446.0,SPE2,734.0
5073,15.0,230085.0,231272.0,AIM39,700.0
5075,15.0,226075.0,224420.0,THI20,700.0
5076,15.0,223268.0,224179.0,GPM3,773.0
5077,15.0,220767.0,222902.0,YOL057W,742.0
5078,15.0,219211.0,220473.0,ARG1,772.0
5079,15.0,217126.0,218448.0,GPD2,700.0
5080,15.0,216137.0,214017.0,MAM3,763.0
5081,15.0,212244.0,213734.0,PRS5,753.0
5082,15.0,211995.0,210520.0,APM4,714.0
5083,15.0,210265.0,207392.0,CRT10,767.0
5084,15.0,207176.0,206103.0,MET22,726.0
5085,15.0,205885.0,204731.0,INP54,721.0
5086,15.0,204471.0,202696.0,RIB2,758.0
5087,15.0,202518.0,201985.0,RTG1,723.0
5088,15.0,201879.0,200368.0,HST1,700.0
5089,15.0,198942.0,200297.0,NUF2,736.0
5090,15.0,198725.0,197220.0,NBA1,728.0
5091,15.0,196507.0,196995.0,EMI5,700.0
5092,15.0,194970.0,196337.0,THP1,722.0
5093,15.0,194800.0,193832.0,YOL073C,735.0
5094,15.0,193542.0,189658.0,YOL075C,780.0
5095,15.0,187024.0,189414.0,MDM20,728.0
5096,15.0,186723.0,185848.0,BRX1,718.0
5097,15.0,181682.0,185212.0,AVO1,724.0
5099,15.0,181427.0,180558.0,REX4,744.0
5100,15.0,171070.0,180309.0,IRA2,1096.0
5101,15.0,168727.0,169974.0,ATG19,1200.0
5102,15.0,165714.0,166952.0,ATG34,816.0
5103,15.0,162356.0,165331.0,PHM7,1003.0
5105,15.0,160594.0,159548.0,ADH1,881.0
5106,15.0,158637.0,155287.0,YOL087C,981.0
5107,15.0,154745.0,153912.0,MPD2,730.0
5108,15.0,153490.0,150398.0,HAL9,757.0
5109,15.0,147382.0,150276.0,MSH2,745.0
5110,15.0,145334.0,147163.0,SPO21,700.0
5111,15.0,144204.0,145130.0,YOL092W,731.0
5112,15.0,142815.0,143696.0,TRM10,727.0
5113,15.0,142555.0,141584.0,RFC4,748.0
5114,15.0,141347.0,139227.0,HMI1,728.0
5115,15.0,139045.0,138107.0,COQ3,729.0
5116,15.0,137825.0,136527.0,WRS1,725.0
5117,15.0,135838.0,132725.0,YOL098C,778.0
5119,15.0,129237.0,132482.0,PKH2,943.0
5120,15.0,127920.0,126982.0,IZH4,728.0
5121,15.0,126689.0,125997.0,TPT1,712.0
5124,15.0,115808.0,114138.0,WSC3,977.0
5127,15.0,111886.0,111431.0,INO4,1200.0
5128,15.0,110297.0,110638.0,ZEO1,767.0
5129,15.0,109176.0,109889.0,SHR5,735.0
5130,15.0,108896.0,108258.0,MDY2,749.0
5131,15.0,106710.0,108188.0,MSB4,874.0
5132,15.0,104326.0,106293.0,SKM1,878.0
5133,15.0,103925.0,103317.0,YOL114C,715.0
5134,15.0,101475.0,103229.0,PAP2,768.0
5135,15.0,99809.0,100957.0,MSN1,831.0
5136,15.0,97551.0,99488.0,RRI2,737.0
5138,15.0,96361.0,94856.0,MCH4,724.0
5139,15.0,94402.0,93395.0,RPL18A,720.0
5140,15.0,92850.0,92026.0,RPS19A,723.0
5141,15.0,91419.0,89692.0,SMF1,739.0
5142,15.0,87844.0,89448.0,HRP1,1080.0
5143,15.0,86757.0,85456.0,TRM11,730.0
5144,15.0,83834.0,85264.0,TRM13,758.0
5145,15.0,82920.0,81787.0,MDH2,786.0
5146,15.0,80348.0,81190.0,RPL25,723.0
5147,15.0,79479.0,78352.0,YGK3,700.0
5148,15.0,77560.0,78114.0,VPS68,729.0
5149,15.0,74400.0,76979.0,ALR1,1200.0
5151,15.0,71300.0,72715.0,GAS4,700.0
5152,15.0,70325.0,70690.0,HRT1,738.0
5154,15.0,70044.0,69376.0,MED7,718.0
5155,15.0,68754.0,67561.0,PFK27,925.0
5156,15.0,65621.0,67114.0,BSC6,761.0
5157,15.0,65350.0,61325.0,RTC1,752.0
5158,15.0,61024.0,60383.0,CDC33,778.0
5159,15.0,58759.0,60030.0,ARG8,753.0
5160,15.0,56452.0,58539.0,PPM2,731.0
5161,15.0,55558.0,56280.0,RRP40,720.0
5162,15.0,55104.0,54595.0,RIB4,740.0
5163,15.0,53098.0,54552.0,NOP8,752.0
5164,15.0,52788.0,49555.0,CTR9,759.0
5165,15.0,48864.0,49448.0,PSF3,713.0
5166,15.0,48643.0,47933.0,PEX11,722.0
5167,15.0,47574.0,45760.0,SPT20,757.0
5168,15.0,44938.0,45633.0,DCP1,723.0
5170,15.0,43694.0,44722.0,GRE2,1084.0
5171,15.0,40748.0,42610.0,FRE7,1091.0
5172,15.0,38567.0,36822.0,YOL153C,1090.0
5173,15.0,34658.0,35407.0,ZPS1,1200.0
5174,15.0,31606.0,28703.0,HPF1,1200.0
5175,15.0,25273.0,26976.0,HXT11,700.0
5176,15.0,24294.0,22525.0,IMA2,742.0
5177,15.0,21311.0,19491.0,ENB1,1200.0
5178,15.0,17796.0,17281.0,YOL159C,718.0
5180,15.0,11911.0,11549.0,PAU20,1200.0
5183,15.0,6175.0,8115.0,BDS1,1200.0
5184,15.0,2078.0,1647.0,AAD15,815.0
5186,15.0,326832.0,329033.0,RRP6,731.0
5187,15.0,329417.0,331051.0,ALG6,756.0
5188,15.0,331455.0,332891.0,YSP3,700.0
5189,15.0,333592.0,334356.0,UTP23,749.0
5190,15.0,337343.0,334509.0,DNL4,734.0
5191,15.0,338621.0,337680.0,TSR3,740.0
5192,15.0,339978.0,338938.0,SGT2,710.0
5193,15.0,342414.0,341278.0,SLG1,960.0
5195,15.0,344335.0,345798.0,TIR4,961.0
5196,15.0,346950.0,346195.0,TIR2,1200.0
5197,15.0,349679.0,353863.0,AUS1,1200.0
5200,15.0,357674.0,359947.0,RTS1,1200.0
5202,15.0,361084.0,360461.0,ERP4,807.0
5203,15.0,361412.0,363814.0,PET127,754.0
5204,15.0,364369.0,366882.0,ROD1,751.0
5205,15.0,368127.0,370319.0,YOR019W,1200.0
5206,15.0,370844.0,370524.0,HSP10,738.0
5207,15.0,373439.0,372798.0,YOR021C,743.0
5208,15.0,375857.0,373710.0,YOR022C,721.0
5209,15.0,377712.0,376012.0,AHC1,777.0
5211,15.0,378219.0,379562.0,HST3,722.0
5212,15.0,379781.0,380806.0,BUB3,719.0
5213,15.0,381053.0,382822.0,STI1,758.0
5214,15.0,384420.0,383533.0,CIN5,1200.0
5216,15.0,386825.0,388684.0,DFG16,1200.0
5217,15.0,389213.0,389422.0,CRS5,700.0
5218,15.0,391075.0,389771.0,HMS1,700.0
5219,15.0,394524.0,392416.0,EXO1,822.0
5220,15.0,397086.0,394837.0,AKR2,913.0
5221,15.0,400104.0,397735.0,SHE4,720.0
5222,15.0,400348.0,401214.0,PEP12,713.0
5223,15.0,401555.0,402655.0,CYC2,732.0
5224,15.0,405388.0,402761.0,HIR2,751.0
5225,15.0,405768.0,406544.0,CKB2,860.0
5226,15.0,407064.0,407921.0,GLO4,729.0
5228,15.0,408425.0,409660.0,CUE5,752.0
5229,15.0,410870.0,412330.0,WHI2,1200.0
5230,15.0,413007.0,413480.0,IRC23,975.0
5231,15.0,413852.0,414037.0,TOM6,751.0
5232,15.0,415907.0,414459.0,DBP5,731.0
5233,15.0,417681.0,416347.0,STD1,948.0
5234,15.0,421650.0,418630.0,RAT1,1017.0
5235,15.0,423732.0,422668.0,RSB1,1113.0
5237,15.0,426084.0,424846.0,ETT1,762.0
5238,15.0,427224.0,426772.0,YOR052C,819.0
5240,15.0,429857.0,427833.0,VHS3,841.0
5242,15.0,431626.0,430247.0,NOB1,773.0
5243,15.0,432186.0,433373.0,SGT1,767.0
5244,15.0,436345.0,433688.0,ASE1,1200.0
5245,15.0,440258.0,438906.0,YOR059C,700.0
5246,15.0,441163.0,440390.0,YOR060C,724.0
5247,15.0,441534.0,442553.0,CKA2,837.0
5248,15.0,443531.0,442725.0,YOR062C,700.0
5249,15.0,444686.0,445849.0,RPL3,730.0
5250,15.0,446738.0,446079.0,YNG1,720.0
5251,15.0,447439.0,448368.0,CYT1,946.0
5252,15.0,449436.0,451325.0,MSA1,1068.0
5253,15.0,453462.0,451729.0,ALG8,741.0
5254,15.0,454213.0,453869.0,VAM10,700.0
5255,15.0,453768.0,455795.0,VPS5,781.0
5256,15.0,457820.0,455907.0,GYP1,1200.0
5257,15.0,461276.0,459480.0,NRT1,1200.0
5259,15.0,464771.0,466543.0,SGO1,763.0
5260,15.0,467589.0,466675.0,CDC21,755.0
5261,15.0,468212.0,469252.0,UFE1,726.0
5262,15.0,471620.0,469377.0,SKI7,725.0
5263,15.0,471899.0,472597.0,RTS2,738.0
5264,15.0,472725.0,473369.0,BUD21,737.0
5265,15.0,474416.0,473475.0,ATX2,735.0
5266,15.0,474594.0,476792.0,DIA2,711.0
5267,15.0,479188.0,476939.0,TGL5,726.0
5269,15.0,479533.0,480420.0,WHI5,786.0
5270,15.0,480587.0,481750.0,LPX1,700.0
5271,15.0,482033.0,483085.0,OST3,760.0
5272,15.0,486779.0,483219.0,TCB1,893.0
5273,15.0,487707.0,489734.0,YVC1,776.0
5275,15.0,490828.0,490196.0,VPS21,763.0
5276,15.0,492841.0,491123.0,PTC5,777.0
5277,15.0,493433.0,494470.0,TMA46,762.0
5278,15.0,495127.0,496968.0,ECM3,781.0
5280,15.0,502795.0,503346.0,ARF3,1200.0
5281,15.0,504328.0,503552.0,RKI1,770.0
5282,15.0,505794.0,506767.0,RPS7A,733.0
5284,15.0,511178.0,507948.0,NUP1,777.0
5285,15.0,511825.0,513006.0,KTR1,793.0
5286,15.0,514278.0,513295.0,CRC1,842.0
5287,15.0,515244.0,516173.0,RAS1,774.0
5289,15.0,516841.0,516449.0,OST2,734.0
5290,15.0,517642.0,518490.0,PIN2,716.0
5291,15.0,518195.0,518521.0,YOR105W,700.0
5292,15.0,519121.0,519972.0,VAM3,787.0
5293,15.0,521353.0,522282.0,RGS2,1200.0
5294,15.0,523027.0,524841.0,LEU9,790.0
5295,15.0,525278.0,528601.0,INP53,835.0
5296,15.0,528941.0,530248.0,TFC7,797.0
5298,15.0,531508.0,533793.0,CEX1,1200.0
5299,15.0,534075.0,536819.0,AZF1,806.0
5300,15.0,537570.0,538454.0,YOR114W,861.0
5301,15.0,539465.0,538659.0,TRS33,751.0
5302,15.0,544145.0,539763.0,RPO31,914.0
5303,15.0,545029.0,546333.0,RPT5,784.0
5304,15.0,546857.0,548560.0,RTC5,900.0
5305,15.0,550246.0,548792.0,RIO1,745.0
5306,15.0,551114.0,552052.0,GCY1,779.0
5308,15.0,552887.0,552298.0,PFY1,728.0
5309,15.0,554570.0,553176.0,LEO1,774.0
5310,15.0,558642.0,554824.0,UBP2,807.0
5311,15.0,559731.0,559030.0,CAT5,746.0
5312,15.0,560677.0,559961.0,IAH1,731.0
5313,15.0,561170.0,564193.0,RGA1,962.0
5314,15.0,566191.0,564476.0,ADE2,731.0
5315,15.0,569558.0,566877.0,AFI1,767.0
5316,15.0,570807.0,569929.0,ORT1,1150.0
5317,15.0,572838.0,572182.0,YOR131C,775.0
5318,15.0,573175.0,574830.0,VPS17,780.0
5319,15.0,575098.0,577626.0,EFT1,763.0
5320,15.0,578564.0,579793.0,BAG7,938.0
5322,15.0,580250.0,581359.0,IDH2,807.0
5323,15.0,583681.0,581813.0,SIA1,1096.0
5324,15.0,586324.0,584309.0,RUP1,768.0
5326,15.0,586981.0,589281.0,SFL1,1032.0
5327,15.0,592587.0,589942.0,ARP8,726.0
5328,15.0,593057.0,594046.0,LSC1,904.0
5329,15.0,602342.0,601383.0,THI80,780.0
5330,15.0,605092.0,602717.0,ELG1,755.0
5331,15.0,606171.0,605347.0,PNO1,721.0
5333,15.0,606607.0,608475.0,MDM32,741.0
5334,15.0,609197.0,608640.0,SPP2,727.0
5335,15.0,611388.0,609838.0,SMP3,743.0
5336,15.0,611999.0,612490.0,MRPL23,732.0
5337,15.0,616671.0,612997.0,RPB2,968.0
5338,15.0,618288.0,617518.0,YOR152C,876.0
5339,15.0,619840.0,624375.0,PDR5,891.0
5340,15.0,624729.0,626492.0,SLP1,752.0
5341,15.0,627980.0,626628.0,ISN1,720.0
5342,15.0,630540.0,628360.0,NFI1,849.0
5343,15.0,631751.0,630966.0,PUP1,751.0
5344,15.0,632164.0,633120.0,PET123,723.0
5345,15.0,633566.0,633282.0,SME1,751.0
5346,15.0,633839.0,636757.0,MTR10,770.0
5347,15.0,638558.0,636939.0,PNS1,1001.0
5348,15.0,641992.0,639560.0,YRR1,883.0
5349,15.0,642741.0,643307.0,DDP1,740.0
5350,15.0,644332.0,643394.0,GET4,729.0
5351,15.0,644566.0,646896.0,SEY1,739.0
5352,15.0,648502.0,647126.0,SWT1,735.0
5353,15.0,649007.0,648804.0,RPS28A,712.0
5354,15.0,649303.0,651732.0,GLN4,728.0
5357,15.0,653884.0,652010.0,LCB4,768.0
5358,15.0,654210.0,656570.0,YRM1,744.0
5359,15.0,657264.0,658325.0,DCS2,759.0
5360,15.0,658747.0,659601.0,MED4,816.0
5361,15.0,661674.0,659815.0,ALE1,778.0
5362,15.0,662401.0,663582.0,HEM15,816.0
5363,15.0,667179.0,665785.0,MPC54,753.0
5364,15.0,670241.0,667860.0,GAC1,1200.0
5365,15.0,672411.0,671845.0,SYC1,1200.0
5366,15.0,675167.0,674352.0,DCI1,700.0
5367,15.0,675939.0,677840.0,LAS17,765.0
5368,15.0,678793.0,678191.0,RPS30B,740.0
5369,15.0,678872.0,679261.0,FYV12,722.0
5370,15.0,679357.0,680544.0,SER1,810.0
5371,15.0,682106.0,681444.0,GSP2,962.0
5373,15.0,684030.0,685343.0,TUF1,962.0
5374,15.0,685767.0,689180.0,MSB1,796.0
5375,15.0,689624.0,689974.0,IES4,725.0
5376,15.0,690695.0,692032.0,SPR1,721.0
5377,15.0,692475.0,697334.0,ULS1,790.0
5378,15.0,700567.0,698768.0,THI72,1782.0
5380,15.0,712543.0,711683.0,TOA1,757.0
5381,15.0,712866.0,715331.0,SLK19,763.0
5382,15.0,716837.0,715593.0,LIP5,736.0
5383,15.0,717086.0,718384.0,MCA1,718.0
5384,15.0,720065.0,718653.0,BFR1,880.0
5387,15.0,721708.0,720470.0,MRM1,726.0
5388,15.0,721946.0,722608.0,HIS3,723.0
5390,15.0,722911.0,724725.0,DED1,719.0
